id,chapbook,page,IIIF_link,title,date,publisher,publication_place
grabado_m_185_1,Moreno_185,Moreno_185_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8109620/398,445,1028,1345/full/0/default.jpg",Las siete palabras que habló Nuestro señor Jesucristo y el decendimiento de la cruz,1856,José María Moreno,Carmona (Sevilla)
grabado_v_113_1,Varios_113,Varios_113_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_113_1.jpg/716,293,855,452/full/0/default.jpg",La insurrección en Cuba,[s.a.],El Abanico,Barcelona
grabado_v_156_1,Varios_156,Varios_156_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_156_1.jpg/298,259,954,1330/full/0/default.jpg",Villancicos que se cantan en Cádiz por Noche Buena,[s.a.],Sucesores de Hernando,Madrid
grabado_v_170_2,Varios_170,Varios_170_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_170_1.jpg/879,172,561,578/full/0/default.jpg",Doña Josefa Ramirez,[s.a.],Juan García,Córdoba
grabado_m_279_1,Moreno_279,Moreno_279_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8104125/123,320,471,811/full/0/default.jpg",Relación burlesca intitulada Suceso de la pulga,1858,José María Moreno,Carmona (Sevilla)
grabado_v_089_3,Varios_089,Varios_089_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_089_1.jpg/1114,212,446,769/full/0/default.jpg",Satira nueva,1842,Ildefonso Mompié de Montegudo,Valencia
grabado_v_297_1,Varios_297,Varios_297_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_297_1.jpg/52,666,1568,1163/full/0/default.jpg",El cantor de las hermosas,[s.a.],Narciso Ramírez,Barcelona
grabado_m_262_2,Moreno_262,Moreno_262_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8104587/835,328,449,787/full/0/default.jpg",Nueva relación del torero andaluz,[s.a.],José María Moreno,Carmona (Sevilla)
grabado_m_158_4,Moreno_158,Moreno_158_5.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8110292/912,304,407,778/full/0/default.jpg",Doña Violante,1854,José María Moreno,Carmona (Sevilla)
grabado_m_244_1,Moreno_244,Moreno_244_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8104573/739,303,428,758/full/0/default.jpg",Décimas glosadas para cantar los aficionados,[s.a.],José María Moreno,Carmona (Sevilla)
grabado_v_108_2,Varios_108,Varios_108_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_108_1.jpg/394,364,427,730/full/0/default.jpg","Coplas nuevas glosadas en decimas, para cantar los aficionados",[s.a.],Laborda,Sevilla
grabado_m_201_1,Moreno_201,Moreno_201_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8105882/311,195,696,929/full/0/default.jpg",El milagro de san Antonio del doblón,1854,José María Moreno,Carmona (Sevilla)
grabado_v_375_3,Varios_375,Varios_375_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_375_1.jpg/1111,473,325,663/full/0/default.jpg","Satira jocosa de los nombres, costumbres y propiedades de las senoras mujeres",[s.a.],Sucesores de Hernando,Madrid
grabado_b_048_1,BCN_048,BCN_048_1.jpg,"https://iiif.unige.ch/iiif/2/varios/BCN_048_1.jpg/567,96,400,631/full/0/default.jpg","Romance nuevo, y curioso, en que se refieren y declaran las quejas y lamentos de un amante",[s.a.],Herederos de la Viuda Pla,Barcelona
grabado_v_196_1,Varios_196,Varios_196_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_196_1.jpg/140,368,1340,1145/full/0/default.jpg",El nuevo curro marinero,[s.a.],Narciso Roca,Reus
grabado_v_209_2,Varios_209,Varios_209_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_209_1.jpg/1061,333,480,1049/full/0/default.jpg",Trovos nuevos para cantarse con guitarra el cuatro y el tres,[s.a.],El Abanico,Barcelona
grabado_m_145_1,Moreno_145,Moreno_145_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8105144/733,437,473,760/full/0/default.jpg",El rigor de las desdichas,1859,José María Moreno,Carmona (Sevilla)
grabado_m_100_1,Moreno_100,Moreno_100_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8107386/302,408,1251,928/full/0/default.jpg",Relación histórica de la gloriosa virgen y mártir Santa Filomena,1856,José María Moreno,Carmona (Sevilla)
grabado_m_058_1,Moreno_058,Moreno_058_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8108960/216,353,1414,1903/full/0/default.jpg",El santísimo Cristo de Zalamea,1859,José María Moreno,Carmona (Sevilla)
grabado_v_377_1,Varios_377,Varios_377_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_377_1.jpg/878,499,461,849/full/0/default.jpg",Coplas nuevas glosadas en decimas para cantar los aficionados.,1853,José María Marés,Madrid
grabado_v_332_1,Varios_332,Varios_332_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_332_1.jpg/88,190,1505,1111/full/0/default.jpg",El nuevo tango americano,[s.a.],José Tauló,Barcelona
grabado_m_083_2,Moreno_083,Moreno_083_5.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8109433/344,333,1084,992/full/0/default.jpg",Juan de Prados o el chasco del arriero,1865,José María Moreno,Carmona (Sevilla)
grabado_v_194_3,Varios_194,Varios_194_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_194_1.jpg/636,420,450,994/full/0/default.jpg",Coplas nuevas y divertidas,[s.a.],Tosquellas y Zamora,Reus
grabado_m_359_1,Moreno_359,Moreno_359_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8105121/428,286,902,1395/full/0/default.jpg",Relación titulada Si se debe amar o no,1864,José María Moreno,Carmona (Sevilla)
grabado_v_076_1,Varios_076,Varios_076_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_076_1.jpg/315,292,1067,1161/full/0/default.jpg",Las tres canciones nuevas,[s.a.],Juan Bautista Vidal,Reus
grabado_v_033_1,Varios_033,Varios_033_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_033_1.jpg/0,502,1594,1235/full/0/default.jpg",El cantor de las hermosas,[s.a.],Narciso Ramírez,Barcelona
grabado_m_102_2,Moreno_102,Moreno_102_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8106040/629,371,989,955/full/0/default.jpg",La doncella condenada. Nueva relación,1859,José María Moreno,Carmona (Sevilla)
grabado_m_147_2,Moreno_147,Moreno_147_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8103678/1122,271,408,741/full/0/default.jpg",Ave María. El triunfo del Ave María o Garcilaso de la Vega y el Moro Tarfe,1857,José María Moreno,Carmona (Sevilla)
grabado_m_161_1,Moreno_161,Moreno_161_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8109683/529,260,751,1037/full/0/default.jpg",Cántico a la sagrada Magnífica,[s.a.],José María Moreno,Carmona (Sevilla)
grabado_v_268_2,Varios_268,Varios_268_3.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_268_3.jpg/297,57,1156,1131/full/0/default.jpg",Las tres canciones nuevas,[s.a.],Hijos de Domenech,Barcelona
grabado_v_194_2,Varios_194,Varios_194_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_194_1.jpg/149,436,485,968/full/0/default.jpg",Coplas nuevas y divertidas,[s.a.],Tosquellas y Zamora,Reus
grabado_b_029_1,BCN_029,BCN_029_1.jpg,"https://iiif.unige.ch/iiif/2/varios/BCN_029_1.jpg/157,171,1370,780/full/0/default.jpg",La gran victoria que tuvo don juan de austria contra la armada turquesca,[s.a.],Herederos de la Viuda Pla,Barcelona
grabado_m_246_2,Moreno_246,Moreno_246_3.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8109470/754,203,450,842/full/0/default.jpg",Canción del rosero,1859,José María Moreno,Carmona (Sevilla)
grabado_m_260_1,Moreno_260,Moreno_260_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8107584/454,268,487,916/full/0/default.jpg",Joselillo el Gitano,1859,José María Moreno,Carmona (Sevilla)
grabado_v_169_2,Varios_169,Varios_169_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_169_1.jpg/149,341,498,682/full/0/default.jpg",Decimas nuevas,[s.a.],J. B. Campoy,Lorca
grabado_m_225_1,Moreno_225,Moreno_225_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8109853/670,334,451,661/full/0/default.jpg",Escelencias de la santisima cruz,1854,José María Moreno,Carmona (Sevilla)
grabado_v_031_2,Varios_031,Varios_031_3.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_031_3.jpg/264,57,400,549/full/0/default.jpg",El cantor de las hermosas,[s.a.],Narciso Ramírez,Barcelona
grabado_m_338_1,Moreno_338,Moreno_338_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8107922/717,287,745,999/full/0/default.jpg","Décimas trovadas, que cantan al valiente ejército español",[s.a.],José María Moreno,Carmona (Sevilla)
grabado_v_052_1,Varios_052,Varios_052_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_052_1.jpg/497,204,510,976/full/0/default.jpg",Rahonament y coloqui nou de Nelo el Tripero,1867,José Martí,Alcoy
grabado_v_017_1,Varios_017,Varios_017_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_017_1.jpg/589,292,680,904/full/0/default.jpg","Villancicos nuevos, alegres y divertidos para cantarlos en estas próximas navidades",1887,Diario de Córdoba,Córdoba
grabado_m_081_1,Moreno_081,Moreno_081_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8106787/357,339,491,625/full/0/default.jpg",La confesión de una niña,1855,José María Moreno,Carmona (Sevilla)
grabado_v_108_3,Varios_108,Varios_108_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_108_1.jpg/1343,364,406,771/full/0/default.jpg","Coplas nuevas glosadas en decimas, para cantar los aficionados",[s.a.],Laborda,Sevilla
grabado_v_375_2,Varios_375,Varios_375_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_375_1.jpg/669,410,412,738/full/0/default.jpg","Satira jocosa de los nombres, costumbres y propiedades de las senoras mujeres",[s.a.],Sucesores de Hernando,Madrid
grabado_m_039_1,Moreno_039,Moreno_039_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8110132/270,370,1200,771/full/0/default.jpg",Don Rodulfo de Pedrajas. Nueva relación,1856,José María Moreno,Carmona (Sevilla)
grabado_v_353_1,Varios_353,Varios_353_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_353_1.jpg/0,144,882,1141/full/0/default.jpg",El hambriento burlado,[s.a.],[s.n.],[s.l.]
grabado_v_316_1,Varios_316,Varios_316_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_316_1.jpg/272,243,955,699/full/0/default.jpg",La caza del oso,[s.a.],San Rafael,Barcelona
grabado_v_089_2,Varios_089,Varios_089_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_089_1.jpg/666,249,333,696/full/0/default.jpg",Satira nueva,1842,Ildefonso Mompié de Montegudo,Valencia
grabado_v_458_2,Varios_458,Varios_458_4.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_458_4.jpg/781,134,372,541/full/0/default.jpg",Trovos y glosas discretas,[s.a.],[s.n.],[s.l.]
grabado_m_004_1,Moreno_004,Moreno_004_3.jpeg,"https://iiif.unige.ch/iiif/2/fedora_ug8109656/22,190,1380,297/full/0/default.jpg",Sainete nuevo. El recibo del page,1870,José María Moreno,Carmona (Sevilla)
grabado_m_041_1,Moreno_041,Moreno_041_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8107453/383,302,395,834/full/0/default.jpg","El nunca bien ponderado, célebre cual no otro, y alegre como cualquiera, casamiento de Juan Pindajo con María Curiana",1855,José María Moreno,Carmona (Sevilla)
grabado_m_067_2,Moreno_067,Moreno_067_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8106059/854,192,517,861/full/0/default.jpg","Sátira nueva, graciosa y entretenida en que se declara el casamiento que hizo Francisquito",1860,José María Moreno,Carmona (Sevilla)
grabado_m_022_2,Moreno_022,Moreno_022_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8104162/896,312,371,825/full/0/default.jpg",Relación del desprecio bien vengado,1857,José María Moreno,Carmona (Sevilla)
grabado_v_443_1,Varios_443,Varios_443_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_443_1.jpg/302,36,441,596/full/0/default.jpg","Historia verdadera, y exemplar del gran martir español San Lorenzo",1772,Francisco Benedito,Murcia
grabado_v_092_1,Varios_092,Varios_092_3.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_092_3.jpg/138,500,669,619/full/0/default.jpg",Carta amorosa que escribe un amante á su querida,1882,Imprenta Española,Reus
grabado_v_406_1,Varios_406,Varios_406_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_406_1.jpg/122,401,472,906/full/0/default.jpg",Trobos nuevos amorosos y elegantes,1864,Narciso Roca,Reus
grabado_v_049_2,Varios_049,Varios_049_3.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_049_3.jpg/305,66,1173,1138/full/0/default.jpg",Polka el pilé,[s.a.],Imprenta Peninsular,Barcelona
grabado_m_305_1,Moreno_305,Moreno_305_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8103545/443,293,975,811/full/0/default.jpg",Relación El Purgatorio de San Patricio,1858,José María Moreno,Carmona (Sevilla)
grabado_m_340_1,Moreno_340,Moreno_340_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8110127/336,310,570,843/full/0/default.jpg",Papel nuevo para representar,[s.a.],José María Moreno,Carmona (Sevilla)
grabado_m_366_2,Moreno_366,Moreno_366_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8110138/873,342,464,623/full/0/default.jpg",El baratero,[s.a.],José María Moreno,Carmona (Sevilla)
grabado_m_323_2,Moreno_323,Moreno_323_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8103674/606,339,448,583/full/0/default.jpg",Coplas de seguidillas,1861,José María Moreno,Carmona (Sevilla)
grabado_v_393_1,Varios_393,Varios_393_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_393_1.jpg/174,336,1314,1264/full/0/default.jpg",El contador espiritual,[s.a.],José María Marés,Madrid
grabado_v_137_1,Varios_137,Varios_137_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_137_1.jpg/113,209,1507,1190/full/0/default.jpg",Sebastiana del Castillo,[s.a.],El Abanico,Barcelona
grabado_v_172_1,Varios_172,Varios_172_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_172_1.jpg/89,229,1453,1660/full/0/default.jpg","Última voluntad y llegitim testament, del molt honrat carnestoltas, en lo cual disposa lo seu enterro.",1861,Joseph Tauló,Barcelona
grabado_m_218_1,Moreno_218,Moreno_218_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8110076/3,251,1476,2336/full/0/default.jpg",Místicas décimas por el padre fray Diego de Cádiz,1856,José María Moreno,Carmona (Sevilla)
grabado_v_154_2,Varios_154,Varios_154_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_154_1.jpg/888,394,436,777/full/0/default.jpg",Decimas glosadas para cantar los aficionados,[s.a.],Manuel Piles y Castro,Russafa
grabado_v_090_3,Varios_090,Varios_090_3.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_090_3.jpg/1042,289,328,853/full/0/default.jpg",Las tres canciones,1870,Tipografía Española,Barcelona
grabado_m_187_2,Moreno_187,Moreno_187_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8104545/1050,254,428,750/full/0/default.jpg",Carlo Magno,1856,José María Moreno,Carmona (Sevilla)
grabado_v_236_1,Varios_236,Varios_236_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_236_1.jpg/88,143,1646,1147/full/0/default.jpg",La avellanera y el licenciado,[s.a.],Cristina Segura,Barcelona
grabado_v_273_1,Varios_273,Varios_273_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_273_1.jpg/77,205,581,1021/full/0/default.jpg",Trovos del pájaro,[s.a.],Juan Grau,Reus
grabado_v_255_2,Varios_255,Varios_255_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_255_1.jpg/798,280,708,1058/full/0/default.jpg",Sátira nueva,[s.a.],[s.n.],[s.l.]
grabado_m_119_1,Moreno_119,Moreno_119_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8108755/216,440,442,621/full/0/default.jpg","Colección de coplas nuevas de Fandango, Malagueñas y Rondeñas",[s.a.],José María Moreno,Carmona (Sevilla)
grabado_b_014_1,BCN_014,BCN_014_1.jpg,"https://iiif.unige.ch/iiif/2/varios/BCN_014_1.jpg/194,193,670,614/full/0/default.jpg",Romance nuevo,[s.a.],Herederos de Juan Jolis,Barcelona
grabado_b_051_1,BCN_051,BCN_051_1.jpg,"https://iiif.unige.ch/iiif/2/varios/BCN_051_1.jpg/628,173,550,650/full/0/default.jpg","Noticias ciertas, en que se contiene el descubrimiento de una isla la mas rica",1834,Herederos de la Viuda Pla,Barcelona
grabado_m_286_2,Moreno_286,Moreno_286_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8108124/813,362,349,636/full/0/default.jpg",Trovos nuevos y divertidos para obsequiar un fino amante a su bella dama,1856,José María Moreno,Carmona (Sevilla)
grabado_b_032_2,BCN_032,BCN_032_1.jpg,"https://iiif.unige.ch/iiif/2/varios/BCN_032_1.jpg/986,279,650,620/full/0/default.jpg",Nueva relacion y curioso romance,[s.a.],Herederos de la Viuda Pla,Barcelona
grabado_v_334_2,Varios_334,Varios_334_3.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_334_3.jpg/566,93,790,1044/full/0/default.jpg",Carta amorosa,[s.a.],El Abanico,Barcelona
grabado_m_078_1,Moreno_078,Moreno_078_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8105081/153,230,398,867/full/0/default.jpg","Pasillo andaluz ejecutado por Antonia, José y Don Cándido. Por Juanillo el de Burgo",[s.a.],José María Moreno,Carmona (Sevilla)
grabado_m_321_4,Moreno_321,Moreno_321_5.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8107047/284,303,763,655/full/0/default.jpg",Don Pedro Juan de la Rosa y Doña María de Bargas,1859,José María Moreno,Carmona (Sevilla)
grabado_v_371_2,Varios_371,Varios_371_3.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_371_3.jpg/383,125,869,1112/full/0/default.jpg",Cansó de la carbonera,[s.a.],Pedro Fullá,[s.l.]
grabado_v_357_1,Varios_357,Varios_357_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_357_1.jpg/167,378,1299,892/full/0/default.jpg",Don Claudio y Dona Margarita,[s.a.],Sucesores de Hernando,Madrid
grabado_v_312_1,Varios_312,Varios_312_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_312_1.jpg/65,68,1562,1262/full/0/default.jpg",Coplas para cantarse con la música da las zarzuelas,[s.a.],Víctor Berdós,San Suplicio del Regómir
grabado_v_035_2,Varios_035,Varios_035_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_035_1.jpg/937,578,736,1153/full/0/default.jpg",El cantor de las hermosas,1866,Narciso Ramírez,Barcelona
grabado_v_056_1,Varios_056,Varios_056_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_056_1.jpg/300,265,1168,802/full/0/default.jpg",Cancion graciosa de la linda zagala,1858,José María Marés,Madrid
grabado_v_013_1,Varios_013,Varios_013_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_013_1.jpg/70,96,1535,1041/full/0/default.jpg",Novas camarellas y goigs de las butifarras,[s.a.],El Abanico,Barcelona
grabado_v_422_4,Varios_422,Varios_422_3.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_422_3.jpg/331,28,1200,964/full/0/default.jpg",El cantor de las hermosas,1881,Narciso Ramírez,Barcelona
grabado_m_085_1,Moreno_085,Moreno_085_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8110117/249,351,433,857/full/0/default.jpg",Canción del segador de Lorca,1854,José María Moreno,Carmona (Sevilla)
grabado_m_207_2,Moreno_207,Moreno_207_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8110126/940,272,500,700/full/0/default.jpg",Antonio Montero y Diego de Frías,1859,José María Moreno,Carmona (Sevilla)
grabado_m_242_2,Moreno_242,Moreno_242_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8105795/367,181,569,860/full/0/default.jpg",Daños que vienen a los hombres por las señoras mugeres,[s.a.],José María Moreno,Carmona (Sevilla)
grabado_m_264_1,Moreno_264,Moreno_264_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8106587/391,247,432,731/full/0/default.jpg",Relación de Currillo y Don Camilo en verso andaluz,1861,José María Moreno,Carmona (Sevilla)
grabado_v_310_3,Varios_310,Varios_310_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_310_1.jpg/1469,533,128,600/full/0/default.jpg",Todos los cantos de la zarzuela de los calabreses,[s.a.],[s.n.],[s.l.]
grabado_m_221_1,Moreno_221,Moreno_221_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8109947/213,166,422,739/full/0/default.jpg",Celinda y D. Antonio Moreno,1861 [?],José María Moreno,Carmona (Sevilla)
grabado_v_291_2,Varios_291,Varios_291_3.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_291_3.jpg/281,157,1337,1163/full/0/default.jpg",Nueva cancion sepulcral titulada el panteon,[s.a.],Luis Raynaud,Barcelona
grabado_m_198_1,Moreno_198,Moreno_198_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8109538/245,224,454,807/full/0/default.jpg",Pasillo de Diego Corriente,1859,José María Moreno,Carmona (Sevilla)
grabado_c_008_3,Carmona_008,Carmona_008_3.jpg,"https://iiif.unige.ch/iiif/2/varios/Carmona_008_3.jpg/552,314,537,630/full/0/default.jpg",Quejas de una dama a su galan,[s.a.],[s.n.],[s.l.]
grabado_v_113_4,Varios_113,Varios_113_4.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_113_4.jpg/597,262,676,890/full/0/default.jpg",La insurrección en Cuba,[s.a.],El Abanico,Barcelona
grabado_v_011_3,Varios_011,Varios_011_4.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_011_4.jpg/714,192,555,716/full/0/default.jpg",Chiste nou y divertit,[s.a.],[s.n.],[s.l.]
grabado_m_165_1,Moreno_165,Moreno_165_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8108264/333,349,1018,646/full/0/default.jpg",La Feria de Córdoba,1865,José María Moreno,Carmona (Sevilla)
grabado_v_229_2,Varios_229,Varios_229_2.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_229_2.jpg/366,105,821,344/full/0/default.jpg",Coleccion de canciones.,[s.a.],Sucesores de Hernando,Madrid
